DocID,NetSales_LLM,OperatingIncome_LLM,Sentiment_LLM
S100UKCT,181585000000.0,,
S100SPJ2,78040000000.0,14256000000.0,0.2
S100LNGN,2493386000000.0,,0.0
S100NHWG,139394000000.0,28636000000.0,
S100PIO3,399067000000.0,35252000000.0,0.6
S100NHWU,6395380000.0,61957000.0,
S100SPJ8,1394796000000.0,464410000000.0,
S100PIOJ,1805583000.0,-753513000.0,0.0
S100LNHY,253559000000.0,,0.1
S100UKFQ,209744000000.0,29037000000.0,0.3
S100UKGL,101440000000.0,4326000000.0,-0.1
S100LNIH,631812000000.0,,-0.1
S100SPKC,1249365000000.0,,
S100PIOO,150779000000.0,28224000000.0,0.0
S100NHXM,508538000000.0,-9418000000.0,
S100UKGW,1486676000000.0,,
S100SPLV,272823000000.0,28903000000.0,-0.2
S100LNII,8729196000000.0,,0.2
S100NHXW,12455838000.0,449749000.0,0.0
S100PIOQ,266232000000.0,,
S100SPMP,88895000000.0,14386000000.0,
S100LNJC,5312599000000.0,,
S100PIOW,25723000000.0,8508000000.0,0.8
S100NHYP,2141482000.0,210295000.0,0.6
S100UKJ9,440682000000.0,17276000000.0,
S100SPPA,8493777000.0,522388000.0,
S100LNJD,588003000000.0,,0.0
S100UKR1,2393919000000.0,,
S100NHZ9,181797000.0,-330939000.0,0.0
S100SPPL,401771000000.0,40939000000.0,0.6
S100PIPS,1090583000000.0,307229000000.0,
S100UL18,8245338000.0,,-0.5
S100LNJL,2935409000000.0,,0.2
S100NHZO,14538812000.0,541940000.0,
S100SPSZ,112154000.0,-598162000.0,-0.7
S100PIQR,29256000000.0,,0.6
S100LNL2,36130466000.0,,0.0
S100UL2J,5483091000.0,,0.0
S100NI0Y,1095235000.0,77071000.0,
S100PIR6,510453000000.0,14231000000.0,0.0
S100SPTH,83585000000.0,53498000000.0,0.6
S100UL42,7012802000.0,,0.0
S100NI2Q,542438000000.0,175203000000.0,
S100LNLN,278443000000.0,,0.0
S100PIRB,7355507000.0,1588856000.0,0.7
S100PIRO,133212000000.0,10246000000.0,
S100UL6C,521723000000.0,109267000000.0,
S100NI3B,19574540000.0,1703134000.0,0.0
S100SPWS,1229069000000.0,741000000.0,
S100LNOI,408592000000.0,,-0.6
S100LNOV,2233250000000.0,,0.2
S100PIRP,121006000000.0,8181000000.0,
S100SPYZ,215454000000.0,20540000000.0,
S100NI4A,40070000000.0,13361000000.0,0.0
S100SQ1Z,403357000000.0,24932000000.0,0.5
S100UL6U,,,0.0
S100NI5O,123778000000.0,38779000000.0,0.4
S100ULAH,2459451000000.0,,0.5
S100LNQK,995940000000.0,,0.0
S100PIS3,1158192000000.0,,0.5
S100SQ29,1273017000000.0,502597000000.0,0.6
S100ULCM,5083894000.0,308048000.0,0.3
S100NI68,105679000000.0,,0.0
S100PIS9,5800434000.0,1607859000.0,
S100LNS1,1498442000000.0,,-0.7
S100ULDW,56402000000.0,20726000000.0,
S100SQ2A,588059000000.0,19303000000.0,0.0
S100NI7J,3591456000.0,144781000.0,
S100LNVO,90479000000.0,,
S100SQ35,650681000000.0,41894000000.0,0.6
S100NIA1,8285431000.0,898458000.0,
S100LNY7,51554082000.0,,-0.5
S100ULE8,179043000000.0,75952000000.0,
S100PISA,272619000000.0,92728000000.0,0.6
S100SQ4U,310162000000.0,25468000000.0,
S100LNYA,60967000000.0,,-0.6
S100PIT6,2808555000000.0,498558000000.0,
S100ULG6,2384028000000.0,350576000000.0,0.6
S100NIAE,3287530000.0,-357256000.0,0.4
S100SQ67,,,0.0
S100PIT9,1127710000000.0,76917000000.0,0.0
S100LNZH,156795000000.0,,-0.3
S100ULII,66146000000.0,,0.0
S100NIAL,,,0.4
S100ULK1,515550000000.0,263965000000.0,
S100PITT,316954000000.0,27032000000.0,
S100NIAP,3614388000.0,409555000.0,
S100LNZQ,2106051000000.0,,0.4
S100SQ6P,1701549000000.0,51209000000.0,0.1
S100SQ6Q,280167000000.0,36947000000.0,
S100PITV,446448000000.0,,-0.2
S100LO0J,266745000000.0,,0.2
S100ULNC,13452987000.0,,0.2
S100NIB0,1347000000.0,-650000000.0,-0.3
S100PITX,5266000000.0,792000000.0,0.6
S100ULOM,198022000000.0,23390000000.0,
S100PITZ,67487000000.0,6929000000.0,0.8
S100SQ7V,421932000000.0,18963000000.0,0.0
S100LO26,266316000000.0,,0.0
S100NIBU,4069758000.0,562661000.0,0.7
S100SQ84,565787000000.0,,0.3
S100ULR0,5749049000.0,412898000.0,
S100NIC3,780190000000.0,40811000000.0,0.5
S100SQ8U,292914000000.0,43158000000.0,
S100PIUE,251202000000.0,23254000000.0,0.3
S100LO2J,898172000000.0,,-0.7
S100ULTB,884183000000.0,47765000000.0,0.0
S100LO2C,74665000000.0,,-0.4
S100NIER,,,
S100PIUQ,218009000000.0,24743000000.0,0.0
S100SQ8V,1146324000000.0,17512000000.0,
S100LO3Z,359888000000.0,,0.3
S100ULTJ,952298000000.0,,0.4
S100R45X,693246000000.0,,-0.1
S100NK2U,291263000000.0,,0.0
S100SQ9C,2056315000000.0,292418000000.0,0.0
S100PIVI,594456000000.0,33526000000.0,0.4
S100ULTW,901817000000.0,,
S100LO6J,141448000000.0,,
S100NKFG,61726449000.0,,0.1
S100ULUJ,148188000.0,-437622000.0,0.0
S100LO6W,27214594000000.0,,
S100SQAF,1826628000000.0,42467000000.0,0.0
S100R46X,278406000000.0,,0.0
S100PIVJ,530743000000.0,-5138000000.0,0.0
S100PIWA,2530110000.0,295166000.0,
S100NKNT,8318439000.0,,0.5
S100R471,5180063000.0,,0.0
S100ULV7,153134000000.0,15661000000.0,0.0
S100SQBB,134740000000.0,13081000000.0,
S100LO78,6332414000000.0,,0.2
S100NKX3,2732771000.0,,0.0
S100PIWG,342398000000.0,,0.2
S100R482,34907002000.0,,0.4
S100SQBE,992101000000.0,51697000000.0,0.0
S100LOB9,41053000000.0,,-0.6
S100ULVN,,,-0.4
S100NM6F,2705162000000.0,,-0.1
S100PIX5,330144000000.0,12962000000.0,
S100R49G,8814676000.0,,0.6
S100ULVZ,286740000000.0,25427000000.0,0.6
S100SQBW,231809000000.0,72570000000.0,0.0
S100LOE7,30361431000.0,,-0.4
S100NMKA,352246000000.0,,0.3
S100PIXR,150607000000.0,10109000000.0,0.0
S100SQC6,160251000000.0,17267000000.0,0.4
S100NML6,4688999000.0,369441000.0,0.6
S100R4BH,1009447000000.0,,0.0
S100LOEE,161697000000.0,,0.0
S100ULWF,27077592000.0,,0.0
S100R4CP,11364000000.0,,-0.4
S100PIXS,113507000000.0,,0.3
S100LOF7,312789000000.0,,0.6
S100SQDG,524765000000.0,32909000000.0,
S100ULX5,815308000.0,,0.0
S100NMLC,80032000000.0,,0.0
S100SQE5,355126000000.0,40649000000.0,0.0
S100R4DC,27399000000.0,,0.6
S100ULXC,180749000000.0,-8179000000.0,
S100LOGZ,181287000000.0,,0.0
S100PIYH,252747000000.0,,
S100NN1Z,22976000.0,-1006574000.0,-0.6
S100R4DE,9088552000.0,,0.0
S100SQEE,3263652000000.0,306490000000.0,
S100PIYY,1750896000000.0,,0.6
S100ULYD,640725000000.0,,
S100NN6V,2560847000.0,-52187000.0,
S100LOJA,608331000000.0,,0.0
S100R4E4,144152000000.0,,
S100PIZ0,491342000.0,-61091000.0,0.2
S100SQES,1915175000.0,384967000.0,0.5
S100LOKE,1035898000000.0,,0.3
S100NN81,189652000000.0,14010000000.0,0.3
S100UM1F,413947000000.0,9949000000.0,0.2
S100R4G7,,,0.4
S100UM44,240339000000.0,55881000000.0,
S100PIZ1,14146000000.0,-2492000000.0,
S100SQEY,2001022000000.0,298510000000.0,0.6
S100LOLI,595718000000.0,,0.2
S100NN8J,69928000000.0,4651000000.0,0.5
S100R4HI,781211000000.0,,-0.3
S100PIZ6,281857000000.0,,
S100UM6M,3474852000000.0,251227000000.0,
S100LOLM,44794000000.0,,-0.2
S100SQFB,2642722000000.0,48089000000.0,-0.3
S100NNDU,382435000.0,-217483000.0,
S100R4HV,688655000000.0,,0.0
S100PIZ8,654811000000.0,,0.7
S100LOLZ,250448000000.0,26705000000.0,
S100SQG1,1346840000000.0,174280000000.0,0.0
S100NNEU,1000383000.0,-2030342000.0,-0.9
S100R4IA,,,-0.4
S100PJ1X,2684766000000.0,,0.0
S100UM8M,847546000000.0,,-0.8
S100SQG6,172520000000.0,17228000000.0,
S100LONS,732850000000.0,,0.0
S100NNQW,5503210000.0,486768000.0,
S100PJ2I,2063126000.0,551202000.0,0.5
S100UMD1,212124000000.0,20996000000.0,
S100R4IT,692165000000.0,,
S100SQGN,,,
S100LOOZ,7658011000000.0,254175000000.0,
S100PJ2V,1182897000000.0,350165000000.0,0.6
S100NNUT,17099131000.0,2335671000.0,
S100UMD9,71439000000.0,13405000000.0,0.6
S100R4IV,241879410000.0,,-0.4
S100SQGZ,4925074000.0,542602000.0,
S100UMIP,935621000000.0,93710000000.0,
S100NNWR,447077000000.0,,
S100PJ32,155032000.0,-312148000.0,
S100R4LO,2486726000000.0,,0.0
S100UMJG,59899000000.0,12430000000.0,
S100SQI5,422527000000.0,50317000000.0,0.0
S100LORU,656491000000.0,,-0.2
S100LORK,1517425.0,,-0.2
S100R4M3,954693000.0,,0.0
S100NO11,19670000000.0,4103000000.0,0.7
S100PJ37,212940000000.0,,0.0
S100SQIO,620545000000.0,15393000000.0,0.7
S100UMLB,156612000000.0,18125000000.0,
S100PJ3O,39614000000.0,9361000000.0,0.7
S100NO2O,1219301000.0,-496603000.0,
S100SQM3,411591000000.0,29379000000.0,0.6
S100LOU7,2257609000.0,,-0.6
S100R4M8,,,-0.5
S100UMLJ,445768000000.0,57974000000.0,
S100PJ3R,29668000000.0,10616000000.0,0.0
S100NO5H,96809000000.0,7446000000.0,0.3
S100LOUC,2007554000000.0,,-0.6
S100UMLM,266580000000.0,36314000000.0,
S100R4MH,6657448000.0,,0.2
S100SQMC,1173269000000.0,194551000000.0,
S100LOV9,,,-0.2
S100PJ4T,232785000000.0,,0.0
S100R4MS,207890000000.0,,0.0
S100SQME,31904000000.0,23224000000.0,0.0
S100NO72,527440000000.0,,0.0
S100UMM1,2450781000000.0,81891000000.0,0.0
S100NOAI,2196766000000.0,,0.0
S100LOW1,620705000.0,,-0.7
S100SQP0,393089000000.0,58380000000.0,0.6
S100UMMV,2247778000000.0,119315000000.0,0.0
S100PJ55,84330000000.0,5029000000.0,0.6
S100R4NL,555544000000.0,,-0.7
S100LOYB,133538000000.0,,
S100NOCT,2700000000.0,194000000.0,
S100R4PN,690462000000.0,,0.2
S100PJ5O,70402000000.0,12150000000.0,
S100UMN6,873865000000.0,,0.6
S100SQRB,804222000000.0,55900000000.0,0.6
S100LOZE,448383000000.0,,
S100NODW,2919545000.0,622184000.0,0.7
S100R4QG,1395531000000.0,,0.3
S100UMN7,29238000000.0,3853000000.0,-0.4
S100PJ5W,573699000000.0,,0.0
S100SQTH,365623000000.0,50747000000.0,0.6
S100LP06,88916000000.0,,0.0
S100NOGY,4877698000.0,-285531000.0,0.5
S100R4R5,100167000000.0,,0.0
S100UMNF,2493064000000.0,246594000000.0,
S100SQUN,1543581000000.0,,
S100PJ6K,169403000000.0,23812000000.0,
S100LP0P,875927000000.0,,-0.1
S100NOI5,5157789000.0,,0.4
S100UMNK,3518480000000.0,,
S100PJ6U,2872997000.0,202351000.0,
S100SQVM,3221926000000.0,148332000000.0,
S100R4RK,1434609000000.0,,0.2
S100NOQN,17339000000.0,-669000000.0,
S100LP14,,,-0.1
S100LP1N,6698794000000.0,,0.0
S100UMNT,1248556000000.0,77705000000.0,
S100R4RQ,1725609000000.0,82355000000.0,
S100PJ70,465075000000.0,,
S100SQW0,596525000000.0,107423000000.0,
S100R4SI,3951884000000.0,,-0.2
S100PJ71,1404159000.0,523063000.0,0.3
S100NOTG,5631714000.0,,
S100SQY8,1806869000000.0,,-0.8
S100NP59,1385930000000.0,,-0.2
S100LP1O,3218095000000.0,,-0.2
S100PJ7C,2429997000.0,46774000.0,-0.2
S100R4TX,820209000000.0,,0.2
S100UMNX,2266158000000.0,,0.3
S100SQZ3,714961000000.0,48541000000.0,0.0
S100UMP3,1696676000000.0,56395000000.0,
S100NPAO,112085000000.0,,0.0
S100LP31,718013000000.0,,-0.2
S100PJ7S,286141000000.0,22396000000.0,0.2
S100UMPT,22062000000.0,14892000000.0,
S100LP4E,305073000000.0,,0.0
S100R4UY,701187000000.0,,0.3
S100SQZH,,,
S100NPBG,4252219000.0,,0.0
S100PJ98,2354669000.0,328260000.0,0.5
S100SR0C,1141512000000.0,4668000000.0,
S100NPC9,1812496000000.0,,0.0
S100LP7W,277748000000.0,,-0.6
S100UMRE,298417000000.0,,0.3
S100R4VV,16436599000.0,,-0.4
S100R4YQ,5003694000000.0,,
S100PJ9F,132653000000.0,11493000000.0,
S100LP98,3257535000000.0,,-0.2
S100UMRH,515938000000.0,28873000000.0,-0.3
S100SR2I,154717000000.0,87900000000.0,0.6
S100SR3F,502744000000.0,30061000000.0,0.0
S100NPCS,2017529000.0,,0.2
S100R4YW,,,-0.2
S100UMRY,397643000000.0,,-0.2
S100NPD5,241446000000.0,,0.5
S100LPB0,160650000000.0,,0.0
S100PJAI,375982000000.0,,-0.2
S100PJ9L,1364816000000.0,149133000000.0,-0.2
S100R4ZI,,,-0.2
S100NPDW,3246057000000.0,,
S100UMS3,1395117000000.0,,
S100LPBU,1115077000000.0,27961000000.0,-0.1
S100PJB4,133310000000.0,10079000000.0,0.1
S100SR3R,4265531000000.0,,
S100R500,601922000000.0,,0.0
S100NPE4,396011000000.0,23067000000.0,0.2
S100SR64,158505000000.0,9349000000.0,0.0
S100LPER,12970352000.0,,
S100PJBW,178412000000.0,,0.6
S100UMT2,428430000000.0,,0.4
S100R509,,,-0.5
S100SR8E,5354889000000.0,238576000000.0,0.4
S100UMTI,386443000000.0,51415000000.0,
S100NPJJ,1576514000.0,,0.6
S100PJC6,268455000000.0,55050000000.0,
S100LPF9,506107000000.0,,0.5
S100UMU1,2643597000000.0,176682000000.0,0.4
S100SR8I,997957000000.0,,0.0
S100NPKM,335674000000.0,,0.3
S100LPGG,4158862000.0,,0.0
S100R516,124080000000.0,,0.4
S100R51F,,,-0.3
S100PJCT,524527000000.0,,0.3
S100LPKB,894342000000.0,,-0.2
S100SR8V,257612000000.0,34918000000.0,0.0
S100R51X,,,-0.3
S100NPKT,552085000000.0,,0.4
S100PJDH,467665000000.0,126576000000.0,0.6
S100SR91,663746000000.0,97865000000.0,0.3
S100PJEH,821337000000.0,56087000000.0,0.0
S100R52T,1134903000.0,,-0.3
S100NPNR,24852000000.0,,0.2
S100SRAT,1699015000000.0,,0.4
S100LPL7,7272217000.0,,-0.4
S100UMUN,674198000000.0,34939000000.0,0.5
S100UMVE,264505000000.0,,
S100NPPT,274419000000.0,,0.0
S100LPLG,4191433000000.0,,-0.2
S100R54J,7164225000.0,,0.0
S100PJFG,2090068000000.0,,0.3
S100SRAV,3566488000000.0,200202000000.0,
S100UMVU,525234000000.0,,0.6
S100NPQQ,24789126000.0,,
S100LPLR,1455476000000.0,,-0.8
S100SRB9,106236000000.0,14194000000.0,
S100R54V,167276000000.0,,0.3
S100UMXB,523299000000.0,121513000000.0,0.0
S100LPOX,,,-0.2
S100PJFW,119031000000.0,,0.6
S100NPQU,48698549000.0,,0.0
S100PJGO,42429000000.0,21220000000.0,
S100R56A,507882000000.0,,
S100SRBA,2064146000000.0,,0.0
S100UMXJ,6853412000.0,,0.4
S100LPP7,522936000000.0,,0.0
S100PJHC,158826000000.0,9416000000.0,0.6
S100UN16,301996000000.0,38478000000.0,
S100NPQZ,3143327000.0,,0.5
S100R598,2025332000000.0,,
S100SRCC,48679000000.0,18299000000.0,0.2
S100NPS5,2324838000000.0,,-0.2
S100PJHJ,526649000000.0,45026000000.0,0.0
S100LPRL,3178209000000.0,,0.2
S100R5A1,578564000000.0,,-0.1
S100UN1D,186865000000.0,9726000000.0,
S100SRCH,1788115000000.0,,
S100PJIC,482897000000.0,52998000000.0,0.7
S100LPSB,861147000.0,,-0.8
S100NPXO,629370000000.0,,0.6
S100R5AK,780060000000.0,,0.0
S100UN1F,111712000000.0,6292000000.0,-0.1
S100LPSZ,393499000000.0,,0.0
S100NPYD,18379000000.0,,0.6
S100SRCL,1720424000000.0,,0.1
S100R5CO,2548117000000.0,,-0.4
S100SRDR,1366827000000.0,50362000000.0,
S100LPV9,1630193000000.0,,
S100PJIN,578902000000.0,,0.5
S100UN1U,1241395000000.0,,0.2
S100NPZC,8256924000.0,,0.0
S100SRDT,197464000000.0,16895000000.0,0.0
S100R5E3,,,
S100LPXJ,,,
S100PJIS,47500000.0,-306688000.0,0.0
S100PJIV,4143998000.0,322775000.0,0.5
S100NQ04,9931000000.0,,-0.3
S100R5E5,5591000000.0,,-0.6
S100SREC,107791000000.0,12581000000.0,0.6
S100UN2H,882727000000.0,186901000000.0,0.6
S100UN33,507962000000.0,,0.4
S100LPY7,719231000000.0,,-0.2
S100NQ14,1035165000000.0,41586000000.0,0.4
S100PJJ5,37767231000.0,,0.4
S100R5G1,3826752000000.0,,0.0
S100UN3D,708352000000.0,38161000000.0,
S100SREJ,285217000000.0,40256000000.0,0.6
S100LPYH,10370080000.0,,0.4
S100NQ7L,559000000.0,,-0.7
S100PJK7,88185000.0,-564470000.0,
S100SREZ,279926000000.0,9914000000.0,
S100UN3Q,4932198000.0,1062577000.0,
S100R5G3,361245000000.0,,-0.2
S100LPZS,1908150000000.0,,0.0
S100NQ9U,782723000000.0,,0.0
S100UN3V,232022000000.0,-974000000.0,
S100SRF2,316084000000.0,,0.0
S100R5G8,2953272000.0,,0.2
S100PJKB,42450000000.0,14194000000.0,0.6
S100NQB5,1244369000000.0,,
S100PJK9,66486000000.0,34127000000.0,
S100UN5J,1258673000000.0,28881000000.0,0.0
S100LQ00,909144000000.0,,-0.2
S100R5ME,494738000000.0,,-0.4
S100SRG2,617513000000.0,,0.3
S100LQ0C,2918580000000.0,,-0.2
S100NQC5,546515000000.0,,0.6
S100SRG4,179748000000.0,10860000000.0,0.0
S100PJKO,3844000000.0,17000000.0,0.2
S100R5P4,115052000000.0,,0.3
S100R5QK,3981578000000.0,,
S100UN6J,324587000000.0,72292000000.0,0.6
S100NQCA,1418768000000.0,,0.3
S100LQ48,4597295000.0,,0.7
S100PJM2,245305000000.0,,0.3
S100UN76,36363000000.0,14034000000.0,0.6
S100LQ66,110439000000.0,,-0.2
S100SRGY,728901000000.0,69261000000.0,0.6
S100NQDB,317994000000.0,10637000000.0,0.3
S100R5R5,529700000000.0,,0.0
S100PJMB,148350000000.0,,
S100SRH0,2572714000000.0,346803000000.0,0.4
S100LQ75,,,-0.7
S100UN8F,273471000000.0,10312000000.0,0.0
S100R5RO,3820972000.0,,-0.2
S100NQFQ,263723000.0,,0.4
S100PJMD,112616000000.0,36293000000.0,0.0
S100UN8U,70262000000.0,5493000000.0,
S100LQ9V,5318075000.0,,0.0
S100SRI2,3782406000000.0,222333000000.0,0.6
S100PJNA,96366000000.0,12651000000.0,
S100NQHS,403485000000.0,,0.0
S100SRIU,706803000000.0,36311000000.0,
S100R5SW,,,-0.2
S100UN9D,925293000000.0,172659000000.0,0.6
S100NQKC,75326000000.0,,0.0
S100LQB5,146653000000.0,,0.4
S100SRIZ,1744008000.0,498888000.0,0.0
S100R5TK,209111000000.0,,0.3
S100PJND,394909000000.0,33524000000.0,0.4
S100UNAB,73998000000.0,9892000000.0,0.0
S100LQD7,199727000000.0,,0.0
S100NQLE,9365964000.0,,
S100PJNO,45905000.0,-12455267000.0,
S100SRJX,1425097000000.0,101644000000.0,
S100R5TO,669248000000.0,,0.2
S100UNAW,176574000000.0,,0.0
S100NQLW,501013000.0,,0.0
S100R5Z5,,,-0.1
S100SRJZ,292843000000.0,12553000000.0,0.0
S100LQEI,580935000000.0,,0.2
S100UNBV,1162438000000.0,,0.0
S100LQFN,679495000000.0,,-0.4
S100NQNK,393647000000.0,,0.0
S100R5ZF,157105000000.0,14533000000.0,0.0
S100SRK0,267258000000.0,14982000000.0,0.0
S100UNC8,65837000000.0,9020000000.0,0.2
S100LQHW,523327000000.0,,0.0
S100R635,4005561000000.0,,0.4
S100SRK2,685581000000.0,81030000000.0,0.6
S100NQO3,2236076000000.0,,-0.2
S100UNCR,418380000000.0,,0.2
S100LQHX,3211125000000.0,,-0.2
S100NQP7,5830059000.0,,0.0
S100R63S,,,0.2
S100SRKD,422294000000.0,41390000000.0,
S100UNCY,84228000000.0,,0.5
S100LQKR,182857000000.0,,0.2
S100NQRP,6019237000.0,,0.0
S100SRL2,1061252000000.0,52002000000.0,
S100R63Z,1029263000000.0,,0.0
S100LQKX,273609000000.0,,0.2
S100UNDC,2298113000000.0,188435000000.0,0.6
S100UNDE,444073000000.0,18067000000.0,0.0
S100LQMQ,1526897000000.0,,0.0
S100R64J,1005836000000.0,,0.0
S100SRL3,744668000000.0,49832000000.0,
S100NQTZ,1681757000000.0,,-0.7
S100R64R,15195426000.0,,0.3
S100SRM3,6404832000.0,984690000.0,
S100NQV4,12566341000.0,,0.4
S100UNDO,840413000000.0,-15001000000.0,-0.7
S100NQW4,274462000000.0,,
S100LQN7,4704000000.0,,0.0
S100R65V,1439765000000.0,,0.0
S100SRM5,2063855000000.0,160101000000.0,
S100UNED,74323000000.0,,0.4
S100LQPV,907735000000.0,,-0.3
S100NR0F,2776233000.0,,0.4
S100R66L,768181000000.0,,-0.2
S100SRMD,2013199000000.0,101661000000.0,
S100UNFP,385023000000.0,27837000000.0,
S100LQQT,97735000000.0,,
S100NR16,224314000000.0,,0.3
S100SRN4,1764718000000.0,-3591000000.0,0.2
S100R670,262301000000.0,,0.0
S100UNH9,86031000000.0,13009000000.0,0.6
S100LQQY,155753311000.0,,0.5
S100R69X,121341000000.0,,
S100LQRQ,816009000000.0,,-0.7
S100UNIS,176539000000.0,10532000000.0,0.2
S100SRN8,841969000000.0,8565000000.0,0.3
S100NR1D,670809000000.0,,0.0
S100NR28,3324414000.0,,0.0
S100R69Y,84661000000.0,,0.4
S100UNJ6,50456000000.0,26230000000.0,
S100SRN9,104149000000.0,-27626000000.0,-0.6
S100LQTO,,,-0.3
S100NR3A,161673000.0,,-0.8
S100SRNA,113393000000.0,13354000000.0,0.6
S100R6C4,618899000000.0,58777000000.0,
S100UNK2,208412000000.0,,0.3
S100SROC,735359000000.0,20583000000.0,
S100LQU4,,,0.2
S100R6C6,1159479000.0,,-0.5
S100NR3M,404082000000.0,,0.3
S100UNL3,538015000000.0,61140000000.0,0.6
S100NR6F,155252000000.0,,0.3
S100R6CC,15016554000000.0,281285000000.0,0.0
S100LQV8,333603000000.0,,0.4
S100UNL9,355735000000.0,24142000000.0,0.6
S100SRQ5,5427765000000.0,,
S100LQVD,41174000000.0,,0.0
S100NR6L,2376765000.0,,
S100UNLH,347208000000.0,19684000000.0,0.4
S100R6CY,3195537000000.0,,
S100SRQH,1697688000000.0,37158000000.0,0.0
S100LQWP,1466935000000.0,,-0.6
S100NR7M,57539000000.0,,0.0
S100SRQV,133534000000.0,8338000000.0,0.5
S100R6EO,809542000000.0,,-0.4
S100UNM8,251247000000.0,30221000000.0,0.0
S100LQXL,4431512000.0,,0.0
S100SRQZ,551675000000.0,22653000000.0,
S100NR8P,1821570000000.0,,-0.4
S100UNM9,6032518000.0,244660000.0,0.5
S100R6F0,6167663000.0,,-0.2
S100LQYW,170581000000.0,,-0.7
S100R6GQ,1879547000000.0,,-0.3
S100NR8W,999759000000.0,,
S100SRRO,4077806000.0,346094000.0,
S100LQZA,1488915000000.0,,-0.3
S100NR9X,851894000000.0,,0.2
S100UNNE,1490334000000.0,,0.6
S100R6JP,1330331000000.0,,0.3
S100LR45,313264000.0,,-0.6
S100SRRZ,155334000000.0,33436000000.0,
S100UNO3,643045000000.0,,
S100UNO7,447539000000.0,55141000000.0,
S100NRAM,3513357000000.0,,
S100LR5C,563252000000.0,,0.0
S100R6MH,123698000000.0,,0.6
S100SRSA,57140000000.0,7025000000.0,0.4
S100R6N2,169830000000.0,,
S100LR67,2165888000.0,,
S100NRAV,3378576000.0,,0.4
S100SRSB,276628000000.0,30157000000.0,
S100UNOA,255093000000.0,,0.3
S100NRBC,2761482000.0,,0.6
S100SRSG,1283234000000.0,311038000000.0,
S100R6SW,162689000000.0,,0.5
S100UNOC,517383000000.0,13522000000.0,
S100LR6E,895620000.0,,-0.6
S100NRBI,41000000.0,,-0.5
S100UNPP,950110000000.0,54939000000.0,
S100R6VA,199324000000.0,,0.0
S100SRTI,715358000000.0,70153000000.0,
S100LR7A,1875000000.0,-700000000.0,-0.6
S100NRBZ,1268917000000.0,,0.2
S100SRTR,1448513000000.0,-51953000000.0,-0.6
S100R6WA,897604000000.0,157186000000.0,0.8
S100UNPV,145649000000.0,,-0.2
S100LR7B,209121000000.0,,
S100UNQ0,95247000000.0,5626000000.0,
S100LR7D,3197812000000.0,,0.5
S100NRCM,3372285000.0,,-0.6
S100SRV5,1510147000000.0,140692000000.0,0.6
S100R725,263831000000.0,,-0.1
S100R73K,238116000000.0,,
S100NRFE,12690246000.0,,
S100UNQL,242479000000.0,44502000000.0,
S100LR7Q,572405000000.0,,0.0
S100SRYH,139176000000.0,,
S100NRFI,44857730000.0,,0.0
S100R73S,365687000000.0,49867000000.0,0.5
S100SRZ1,1292397000000.0,,0.0
S100R76C,228065000000.0,,0.2
S100NRHB,340477000000.0,,-0.5
S100UNR4,429513000000.0,26010000000.0,
S100SRZ7,8623569000.0,295911000.0,0.6
S100LR8N,1211725000000.0,,-0.2
S100NRHV,,,0.0
S100UNR7,332779000000.0,5817000000.0,
S100LR7W,556907000000.0,,-0.1
S100UNSS,1316816000000.0,115628000000.0,0.7
S100R76K,229067000.0,,-0.5
S100SS0S,94989000000.0,31752000000.0,
S100LRAE,11943966000000.0,,0.0
S100R773,1686796000000.0,,0.3
S100UNT2,9415000000.0,378000000.0,
S100SS11,53512000000.0,11480000000.0,
S100NRI5,660569000.0,,0.0
S100LRBP,58129000000.0,,0.0
S100SS1B,1081585000000.0,15410000000.0,0.0
S100UNU3,2136504000000.0,,
S100NRKL,448510000000.0,,-0.6
S100R78X,339898000000.0,,0.0
S100LRDO,391496000000.0,,-0.4
S100R7AV,,,-0.6
S100NRTJ,1171289000.0,,0.0
S100SS21,1400736000.0,539296000.0,0.6
S100NRUA,190359000000.0,,0.0
S100UNU9,989592000000.0,,0.4
S100LRDX,51595000000.0,,0.0
S100R7BX,1933814000000.0,,
S100UNUY,611391000000.0,113670000000.0,0.6
S100SS2U,63394000000.0,20404000000.0,0.0
S100NRVN,994418000000.0,,-0.2
S100LRF1,,-12243000000.0,-0.6
S100SS38,179828000000.0,21785000000.0,
S100LRH7,11840739000.0,,0.4
S100R7E9,1549487000000.0,,0.1
S100UNV8,474029000000.0,70530000000.0,0.5
S100LRHA,926122000000.0,,
S100SS3L,403387000000.0,15129000000.0,
S100R7FN,1347488000.0,-309842000.0,
S100NRW8,2206940000.0,,-0.3
S100UNVX,381343000000.0,68363000000.0,0.2
S100NRWJ,492656000.0,-1098144000.0,-0.8
S100R7FQ,41950000000.0,,0.0
S100UNWB,665887000000.0,,0.0
S100SS3Y,1067645000000.0,124497000000.0,0.3
S100NRWR,,,-0.4
S100LRIF,310719000000.0,,
S100R7FW,643984000000.0,,0.3
S100UNWG,35197000000.0,10651000000.0,
S100SS4A,,,0.0
S100LRLL,572639000000.0,,-0.2
S100NRWW,603213000000.0,,
S100R7HO,864719000000.0,,
S100UNWK,345764000000.0,21316000000.0,
S100SS4K,220119000000.0,23295000000.0,0.0
S100R7I1,696288000000.0,,0.0
S100NRX3,140055000000.0,,0.0
S100LRLX,138454000000.0,,-0.2
S100SS51,10786933000.0,4963369000.0,
